,Survey_ID,black,white,native,asian,hawaiian,other_race,unsure_race,latinx,fst4o5,snd4o5,trd4o5,age_18-25,age_26-35,age_36-45,age_46-55,age_56-65,age_66+,age_Under 18,gender_Gender non-conforming or non-binary or other,gender_Man,gender_Prefer not to say,gender_Woman
1533,4132,1,0,0,0,0,0,0,0,False,False,True,0,0,0,1,0,0,0,0,1,0,0
1534,4135,1,0,0,0,0,0,0,0,False,True,False,0,0,0,1,0,0,0,0,1,0,0
1535,4137,0,1,0,0,0,0,0,0,True,False,True,0,1,0,0,0,0,0,0,1,0,0
1536,4138,0,1,0,0,0,0,0,0,False,False,False,0,1,0,0,0,0,0,0,1,0,0
1537,4142,0,1,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
1538,4146,0,1,0,0,0,0,0,0,True,False,False,0,0,0,1,0,0,0,0,1,0,0
1539,4147,0,1,1,0,0,0,0,0,False,False,False,0,1,0,0,0,0,0,0,1,0,0
1540,4149,0,1,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
1541,4150,0,1,0,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
1542,4153,0,1,0,0,0,0,0,0,True,True,False,0,0,1,0,0,0,0,0,1,0,0
1543,4154,0,1,0,0,0,0,0,0,True,True,False,0,0,1,0,0,0,0,0,1,0,0
1544,4156,0,1,1,0,0,0,0,0,True,True,False,0,1,0,0,0,0,0,0,1,0,0
1545,4159,0,1,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
1546,4160,0,1,0,0,0,0,0,0,False,False,True,1,0,0,0,0,0,0,0,1,0,0
1547,4161,0,0,1,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,0,0,1
1548,4162,0,1,0,0,0,0,0,0,True,True,False,0,0,1,0,0,0,0,0,1,0,0
1549,4163,0,1,0,0,0,1,0,1,False,False,False,0,1,0,0,0,0,0,0,1,0,0
1550,4165,1,1,1,0,0,1,0,1,True,True,False,0,0,1,0,0,0,0,0,1,0,0
1551,4166,0,1,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
1552,4168,0,1,1,0,0,0,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
1553,4171,0,1,0,0,0,0,0,0,True,True,False,0,0,0,1,0,0,0,0,1,0,0
1554,4172,0,1,0,0,0,0,0,0,False,False,True,0,0,0,1,0,0,0,0,1,0,0
1555,4175,1,0,0,0,0,0,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
1556,4176,0,1,0,0,0,0,0,0,False,True,True,0,1,0,0,0,0,0,0,1,0,0
1557,4182,0,1,0,0,0,0,0,0,False,True,False,0,1,0,0,0,0,0,0,0,1,0
1558,4185,1,0,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
1559,4188,0,1,0,0,0,0,0,0,False,True,True,0,0,1,0,0,0,0,0,1,0,0
1560,4189,0,0,1,0,0,1,0,0,False,True,True,0,0,0,0,0,1,0,0,1,0,0
1561,4191,0,1,0,0,0,1,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
1562,4196,1,0,0,0,0,0,0,1,True,False,True,0,0,1,0,0,0,0,0,1,0,0
1563,4197,0,0,0,0,0,1,0,0,False,True,False,0,1,0,0,0,0,0,0,1,0,0
1564,4203,1,0,0,0,0,0,0,0,False,False,False,0,1,0,0,0,0,0,0,1,0,0
1565,4205,1,0,0,0,0,0,0,0,False,True,False,0,1,0,0,0,0,0,0,1,0,0
1566,4207,1,0,0,0,0,0,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
1567,4208,0,0,0,0,0,0,1,0,False,False,True,1,0,0,0,0,0,0,0,0,1,0
1568,4210,0,1,0,0,0,0,0,0,False,True,True,0,0,0,1,0,0,0,0,1,0,0
1569,4211,0,1,0,0,0,0,0,0,False,False,False,0,0,0,0,0,1,0,0,1,0,0
1570,4213,0,1,0,0,0,0,0,0,False,False,False,0,0,0,0,0,1,0,0,0,0,1
1571,4215,0,1,0,0,0,0,0,0,False,False,True,0,0,0,1,0,0,0,0,1,0,0
1572,4216,0,1,1,0,0,1,0,0,False,False,True,0,0,0,1,0,0,0,0,1,0,0
1573,4220,1,0,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
1574,4221,1,0,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
1575,4228,0,0,1,0,0,1,0,1,True,False,False,0,0,1,0,0,0,0,0,1,0,0
1576,4232,1,0,0,0,0,1,0,0,True,False,False,0,0,0,1,0,0,0,0,1,0,0
1577,4233,0,1,1,0,0,0,0,0,True,False,False,0,0,0,1,0,0,0,0,1,0,0
1578,4236,0,1,0,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
1579,4243,0,1,0,0,0,0,0,0,False,False,True,1,0,0,0,0,0,0,0,1,0,0
1580,4244,1,0,0,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
1581,4245,0,1,0,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
1582,4248,0,1,0,0,0,0,0,0,True,False,True,0,0,1,0,0,0,0,0,1,0,0
1583,4249,0,1,0,0,0,0,0,0,False,True,False,0,0,0,0,1,0,0,0,1,0,0
1584,4250,0,1,0,0,0,0,0,0,False,True,True,0,0,0,0,1,0,0,0,1,0,0
1585,4251,0,0,0,0,0,1,0,1,True,True,False,0,0,1,0,0,0,0,0,1,0,0
1586,4253,0,0,1,1,0,0,1,0,False,True,False,0,0,1,0,0,0,0,0,0,1,0
1587,4254,1,0,0,0,0,1,0,1,True,False,False,0,0,0,1,0,0,0,0,1,0,0
1588,4255,0,1,0,0,0,0,0,0,False,False,True,0,0,0,0,1,0,0,0,1,0,0
1589,4258,0,1,1,0,0,0,0,0,True,False,True,0,0,1,0,0,0,0,0,1,0,0
1590,4259,0,1,1,0,0,0,0,0,True,False,False,0,0,0,0,1,0,0,0,1,0,0
1591,4261,0,1,0,0,0,0,0,0,True,False,False,0,0,0,1,0,0,0,0,1,0,0
1592,4262,0,0,0,0,0,1,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
1593,4269,0,1,0,0,0,0,0,0,True,True,False,0,0,1,0,0,0,0,0,1,0,0
1594,4271,0,1,0,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
1595,4272,1,0,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
1596,4274,0,0,1,0,0,1,0,1,True,False,False,0,0,0,1,0,0,0,0,1,0,0
1597,4277,0,0,0,0,0,1,0,1,False,False,True,0,1,0,0,0,0,0,0,0,0,1
1598,4278,1,0,0,0,0,1,0,1,True,False,False,1,0,0,0,0,0,0,0,0,1,0
1599,4279,1,0,0,0,0,0,0,0,False,False,False,0,1,0,0,0,0,0,0,1,0,0
1600,4283,0,1,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
1601,4292,1,0,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
1602,4293,0,1,0,0,0,0,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
1603,4294,0,1,0,0,0,0,0,0,False,False,True,1,0,0,0,0,0,0,0,1,0,0
1604,4299,0,1,0,0,0,0,0,0,False,True,False,0,1,0,0,0,0,0,0,1,0,0
1605,4302,0,1,1,0,0,0,0,0,True,False,True,0,1,0,0,0,0,0,0,1,0,0
1606,4304,0,1,1,0,0,0,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
1607,4306,0,1,0,0,0,0,0,0,False,True,True,0,0,0,1,0,0,0,0,1,0,0
1608,4308,0,1,0,0,0,0,0,0,False,True,False,0,1,0,0,0,0,0,0,1,0,0
1609,4310,0,1,0,0,0,0,0,1,True,False,False,0,0,1,0,0,0,0,0,1,0,0
1610,4312,0,0,0,0,0,1,0,1,True,True,False,0,1,0,0,0,0,0,0,1,0,0
1611,4314,0,0,0,0,0,1,0,1,False,True,False,1,0,0,0,0,0,0,0,1,0,0
1612,4315,0,1,0,0,0,1,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
1613,4319,0,1,1,0,0,0,0,0,False,True,False,1,0,0,0,0,0,0,0,1,0,0
1614,4320,0,1,0,0,0,0,0,0,True,False,False,1,0,0,0,0,0,0,0,1,0,0
1615,4324,0,1,0,0,0,0,0,0,False,False,True,0,0,0,1,0,0,0,0,1,0,0
1616,4326,0,1,1,0,0,0,0,0,False,False,False,0,0,0,1,0,0,0,0,1,0,0
1617,4329,0,1,0,0,0,1,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
1618,4330,0,1,0,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
1619,4331,0,1,1,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
1620,4332,0,1,0,0,0,0,0,0,True,False,False,0,0,0,1,0,0,0,0,1,0,0
1621,4335,1,0,0,0,0,0,0,0,False,True,False,0,0,0,1,0,0,0,0,1,0,0
1622,4339,0,1,0,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
1623,4340,0,1,1,0,0,0,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
1624,4346,0,1,0,0,0,0,0,0,False,True,False,0,0,0,1,0,0,0,0,1,0,0
1625,4349,0,1,0,0,0,0,0,0,False,False,True,1,0,0,0,0,0,0,0,1,0,0
1626,4352,0,1,0,0,0,0,0,0,False,True,True,0,0,0,1,0,0,0,0,1,0,0
1627,4354,0,1,0,0,0,0,0,0,True,True,False,0,0,1,0,0,0,0,0,1,0,0
1628,4356,0,1,0,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
1629,4357,0,0,0,0,0,1,0,1,False,False,False,0,0,1,0,0,0,0,0,1,0,0
1630,4360,1,0,0,0,0,0,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
1631,4361,0,0,0,0,0,1,0,1,True,True,False,0,1,0,0,0,0,0,0,1,0,0
1632,4363,1,0,1,0,0,0,0,0,False,False,False,0,1,0,0,0,0,0,0,1,0,0
1633,4365,0,1,0,0,0,1,0,0,True,False,True,0,0,1,0,0,0,0,0,1,0,0
1634,4371,0,1,0,0,0,0,0,0,False,True,True,0,0,1,0,0,0,0,0,1,0,0
1635,4372,1,0,0,0,0,0,0,0,False,False,True,0,0,0,1,0,0,0,0,1,0,0
1636,4379,0,1,0,0,0,0,0,0,True,False,True,0,1,0,0,0,0,0,0,1,0,0
1637,4384,0,1,0,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
1638,4385,0,1,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
1639,4388,0,0,1,0,0,0,0,1,False,True,False,0,1,0,0,0,0,0,0,1,0,0
1640,4389,0,1,0,0,0,0,0,0,False,True,True,0,1,0,0,0,0,0,0,1,0,0
1641,4390,0,1,0,0,0,0,0,0,False,False,True,0,0,0,1,0,0,0,0,1,0,0
1642,4391,0,0,1,0,0,1,0,1,True,False,True,0,1,0,0,0,0,0,0,1,0,0
1643,4392,0,1,0,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
1644,4399,0,0,0,0,0,1,0,1,False,True,False,1,0,0,0,0,0,0,0,1,0,0
1645,4402,0,1,0,0,0,0,0,0,False,True,True,0,0,0,1,0,0,0,0,1,0,0
1646,4403,0,1,0,0,0,0,0,0,False,False,True,0,0,0,1,0,0,0,0,1,0,0
1647,4405,0,1,0,0,0,0,0,0,False,False,False,0,0,0,1,0,0,0,0,1,0,0
1648,4407,0,1,0,0,0,0,0,0,False,True,False,0,0,0,1,0,0,0,0,1,0,0
1649,4409,1,0,0,0,0,1,0,0,True,True,False,0,0,1,0,0,0,0,0,1,0,0
1650,4413,0,1,0,0,0,0,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
1651,4415,0,1,1,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
1652,4419,1,0,0,0,0,0,0,0,True,False,True,0,0,0,1,0,0,0,0,1,0,0
1653,4423,0,1,0,0,0,0,0,0,False,True,True,0,0,1,0,0,0,0,0,1,0,0
1654,4427,0,1,0,0,0,0,0,1,False,False,True,0,0,1,0,0,0,0,0,1,0,0
1655,4430,0,0,1,0,0,0,0,1,True,True,False,0,1,0,0,0,0,0,0,1,0,0
1656,4432,0,1,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
1657,4433,0,1,0,0,0,0,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
1658,4434,0,1,0,0,0,0,0,0,True,False,False,0,0,0,0,0,1,0,0,1,0,0
1659,4435,1,0,0,0,0,0,0,0,True,True,False,0,0,1,0,0,0,0,0,1,0,0
1660,4436,0,1,0,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
1661,4439,1,0,1,0,0,0,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
1662,4440,0,1,0,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
1663,4444,0,1,0,0,0,0,0,1,False,True,False,0,1,0,0,0,0,0,0,0,0,1
1664,4445,1,0,0,0,0,0,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
1665,4447,0,0,0,0,0,1,0,0,True,False,False,0,0,0,0,1,0,0,0,1,0,0
1666,4457,1,0,1,0,0,1,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
1667,4459,0,1,1,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
1668,4460,0,1,0,0,0,0,0,0,False,True,False,0,0,0,0,1,0,0,0,1,0,0
1669,4462,1,0,0,0,0,1,0,0,True,False,True,1,0,0,0,0,0,0,0,1,0,0
1670,4464,1,0,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
1671,4465,1,0,0,0,0,0,0,0,True,False,False,1,0,0,0,0,0,0,0,1,0,0
1672,4466,0,0,1,0,0,0,0,0,False,True,False,1,0,0,0,0,0,0,0,1,0,0
1673,4469,0,1,0,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,1,0,0,0
1674,4473,1,1,0,0,0,0,0,0,True,True,False,1,0,0,0,0,0,0,0,1,0,0
1675,4474,0,1,1,0,0,0,0,0,True,False,True,0,0,0,1,0,0,0,0,1,0,0
1676,4476,0,1,0,0,0,0,0,0,False,True,False,0,1,0,0,0,0,0,0,1,0,0
1677,4480,0,0,0,0,0,1,0,1,False,False,False,0,1,0,0,0,0,0,0,1,0,0
1678,4483,0,1,1,0,1,1,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
1679,4484,0,1,0,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
1680,4485,1,0,0,0,0,0,0,0,False,True,False,0,0,0,1,0,0,0,0,1,0,0
1681,4487,0,1,1,0,0,1,0,1,False,False,False,0,1,0,0,0,0,0,0,1,0,0
1682,4493,0,0,0,0,0,1,0,1,False,True,False,0,1,0,0,0,0,0,0,1,0,0
1683,4495,0,0,0,0,0,1,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
1684,4497,0,1,0,0,0,0,0,0,False,False,True,0,0,0,1,0,0,0,0,1,0,0
1685,4499,1,1,1,0,0,0,0,1,True,False,False,0,1,0,0,0,0,0,0,1,0,0
1686,4501,0,1,0,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
1687,4502,1,0,0,0,0,0,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
1688,4503,0,0,0,0,0,1,0,0,False,True,True,0,0,1,0,0,0,0,0,1,0,0
1689,4504,0,1,0,0,0,0,0,0,False,True,False,0,1,0,0,0,0,0,0,1,0,0
1690,4505,0,1,0,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
1691,4509,0,0,0,0,0,1,0,0,True,False,False,0,0,1,0,0,0,0,0,0,0,1
1692,4511,1,0,0,0,0,0,0,0,True,False,True,0,0,1,0,0,0,0,0,1,0,0
1693,4512,0,1,0,0,0,0,0,0,False,True,True,1,0,0,0,0,0,0,0,1,0,0
1694,4515,1,0,0,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
1695,4518,1,0,0,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
1696,4519,0,0,1,0,0,0,0,1,False,True,False,0,0,0,1,0,0,0,0,1,0,0
1697,4522,0,1,0,0,0,0,0,0,False,True,False,0,0,0,1,0,0,0,0,1,0,0
1698,4524,0,0,0,1,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
1699,4526,0,0,0,0,0,1,0,0,True,False,True,0,0,0,0,1,0,0,0,1,0,0
1700,4527,0,1,1,0,0,0,0,0,False,True,True,0,0,0,0,1,0,0,0,1,0,0
1701,4530,1,0,0,0,0,0,0,0,False,False,True,0,0,0,1,0,0,0,0,1,0,0
1702,4533,1,0,0,0,0,0,0,0,False,True,True,0,0,1,0,0,0,0,0,1,0,0
1703,4534,0,0,0,0,0,1,0,1,False,True,False,0,0,0,0,1,0,0,0,1,0,0
1704,4535,0,1,0,0,0,0,0,0,False,True,True,0,0,0,0,1,0,0,0,1,0,0
1705,4536,0,1,1,0,0,1,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
1706,4537,1,0,0,0,0,0,0,1,False,True,False,0,1,0,0,0,0,0,0,1,0,0
1707,4540,1,0,0,0,0,0,0,0,False,True,False,0,0,0,1,0,0,0,0,1,0,0
1708,4543,0,1,1,0,0,0,0,0,True,False,False,0,0,0,0,1,0,0,0,1,0,0
1709,4548,0,1,0,0,0,0,0,0,False,False,True,0,0,0,1,0,0,0,0,1,0,0
1710,4549,1,0,0,0,0,0,0,0,False,False,True,0,0,0,1,0,0,0,0,1,0,0
1711,4550,0,0,1,0,0,1,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
1712,4552,0,1,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
1713,4557,0,1,1,0,0,0,0,0,False,False,True,0,0,0,0,1,0,0,0,1,0,0
1714,4560,0,1,0,0,0,0,0,0,False,False,False,0,1,0,0,0,0,0,0,1,0,0
1715,4565,0,1,0,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
1716,4566,0,0,0,0,0,1,0,1,False,True,False,0,0,1,0,0,0,0,0,1,0,0
1717,4568,0,1,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
1718,4570,1,0,0,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
1719,4571,0,1,0,0,0,0,0,0,False,False,False,0,1,0,0,0,0,0,0,1,0,0
1720,4580,0,1,1,0,0,1,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
1721,4586,0,0,1,0,0,0,0,1,False,False,False,0,0,1,0,0,0,0,0,1,0,0
1722,4589,0,1,0,0,0,0,0,0,True,True,False,1,0,0,0,0,0,0,0,1,0,0
1723,4590,0,0,0,0,0,1,0,0,True,False,False,0,0,0,1,0,0,0,0,1,0,0
1724,4592,0,1,0,0,0,1,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
1725,4593,0,1,0,0,0,0,0,0,False,False,False,0,1,0,0,0,0,0,0,1,0,0
1726,4595,0,1,0,0,0,1,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
1727,4596,1,0,0,0,0,0,0,0,True,False,False,0,0,0,1,0,0,0,0,1,0,0
1728,4601,0,0,0,0,0,1,0,1,True,False,False,1,0,0,0,0,0,0,0,1,0,0
1729,4603,1,0,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
1730,4604,1,0,0,0,0,0,0,0,True,False,False,0,0,0,1,0,0,0,0,1,0,0
1731,4605,0,1,0,0,0,1,0,1,False,True,False,0,0,1,0,0,0,0,0,1,0,0
1732,4608,0,0,0,0,0,1,0,1,False,False,True,1,0,0,0,0,0,0,0,1,0,0
1733,4612,1,0,0,0,0,0,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
1734,4616,0,1,0,0,0,0,0,0,False,False,False,0,1,0,0,0,0,0,0,1,0,0
1735,4617,0,1,0,0,0,0,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
1736,4620,1,0,0,0,0,0,0,0,False,True,False,0,0,0,1,0,0,0,0,1,0,0
1737,4622,0,1,0,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
1738,4625,0,1,1,0,0,0,0,0,True,False,True,0,0,1,0,0,0,0,0,1,0,0
1739,4626,0,0,0,0,0,0,1,1,False,False,False,1,0,0,0,0,0,0,0,1,0,0
1740,4630,0,1,0,0,0,0,0,0,False,False,False,0,1,0,0,0,0,0,0,1,0,0
1741,4632,0,1,0,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
1742,4633,0,1,0,0,0,0,0,0,False,True,False,0,0,0,0,1,0,0,0,1,0,0
1743,4637,1,1,1,0,1,1,1,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
1744,4640,0,1,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
1745,4641,0,0,0,0,0,1,0,1,False,True,False,0,1,0,0,0,0,0,0,1,0,0
1746,4646,0,0,0,0,0,1,0,1,True,False,False,0,0,0,1,0,0,0,0,1,0,0
1747,4647,0,1,0,0,0,0,0,0,True,True,False,0,0,1,0,0,0,0,0,1,0,0
1748,4652,0,1,0,0,0,0,0,0,False,False,False,1,0,0,0,0,0,0,0,1,0,0
1749,4653,0,1,0,0,0,0,0,0,False,True,False,0,0,0,1,0,0,0,0,1,0,0
1750,4654,0,0,1,0,0,0,0,1,True,True,False,0,1,0,0,0,0,0,0,1,0,0
1751,4658,1,1,1,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,0,1,0
1752,4660,1,0,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
1753,4664,0,0,0,0,0,1,0,1,False,False,True,0,1,0,0,0,0,0,0,1,0,0
1754,4665,0,1,0,0,0,0,0,0,True,False,False,0,0,0,1,0,0,0,0,1,0,0
1755,4667,0,0,0,0,0,1,0,0,False,False,False,0,1,0,0,0,0,0,0,1,0,0
1756,4680,0,1,0,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
1757,4681,0,0,0,0,0,1,0,1,False,False,True,0,0,1,0,0,0,0,0,1,0,0
1758,4684,0,1,0,0,0,0,0,0,False,True,False,0,0,0,0,0,1,0,0,1,0,0
1759,4686,1,0,1,0,0,0,0,0,True,False,False,0,0,0,1,0,0,0,0,1,0,0
1760,4687,0,1,0,0,0,0,0,0,True,False,True,0,0,1,0,0,0,0,0,1,0,0
1761,4689,0,0,1,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
1762,4690,0,1,0,0,0,0,0,0,True,False,False,1,0,0,0,0,0,0,0,1,0,0
1763,4692,0,0,0,0,0,1,0,1,True,False,False,1,0,0,0,0,0,0,0,1,0,0
1764,4693,0,0,0,1,0,0,0,0,True,True,False,1,0,0,0,0,0,0,0,1,0,0
1765,4696,0,1,0,0,0,0,0,0,True,False,False,0,0,0,1,0,0,0,0,1,0,0
1766,4697,0,1,0,0,0,0,0,0,True,False,False,1,0,0,0,0,0,0,0,1,0,0
1767,4700,0,0,0,0,0,1,0,0,False,True,False,0,1,0,0,0,0,0,0,1,0,0
1768,4701,0,1,0,0,0,0,0,1,True,False,False,1,0,0,0,0,0,0,0,1,0,0
1769,4706,1,0,0,0,0,0,0,0,True,False,True,1,0,0,0,0,0,0,0,1,0,0
1770,4707,0,0,0,1,0,1,0,1,False,True,False,0,1,0,0,0,0,0,0,1,0,0
1771,4708,0,0,0,0,0,1,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
1772,4710,1,0,0,0,0,0,0,0,True,True,False,1,0,0,0,0,0,0,0,1,0,0
1773,4717,1,0,0,0,0,0,0,0,False,False,True,1,0,0,0,0,0,0,0,1,0,0
1774,4721,1,1,1,0,0,0,0,0,True,True,False,0,0,0,1,0,0,0,0,1,0,0
1775,4724,1,0,0,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
1776,4725,0,1,0,0,0,0,0,1,False,False,False,0,0,0,1,0,0,0,0,1,0,0
1777,4726,0,1,1,0,0,0,0,0,False,False,False,0,1,0,0,0,0,0,0,1,0,0
1778,4727,0,0,1,0,0,1,0,1,False,True,False,0,0,0,1,0,0,0,0,1,0,0
1779,4736,0,1,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
1780,4738,1,0,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
1781,4740,1,0,1,0,0,1,0,1,True,True,False,1,0,0,0,0,0,0,0,1,0,0
1782,4751,0,0,0,0,0,1,0,0,True,False,False,0,0,0,1,0,0,0,0,1,0,0
1783,4753,0,0,1,0,0,0,0,1,False,True,False,0,1,0,0,0,0,0,0,1,0,0
1784,4758,1,0,0,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
1785,4759,0,0,0,0,0,1,0,1,False,False,False,0,0,1,0,0,0,0,0,1,0,0
1786,4760,0,1,0,0,0,0,0,0,False,True,False,0,1,0,0,0,0,0,0,1,0,0
1787,4761,0,1,0,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
1788,4763,0,1,0,0,0,0,0,0,True,True,False,0,0,1,0,0,0,0,0,1,0,0
1789,4768,0,0,0,0,0,1,0,0,False,False,False,0,0,0,1,0,0,0,0,1,0,0
1790,4769,0,1,0,0,0,0,0,0,True,True,False,0,0,1,0,0,0,0,0,1,0,0
1791,4773,1,0,1,0,0,0,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
1792,4774,0,1,0,0,0,0,0,0,False,False,False,0,1,0,0,0,0,0,0,0,0,1
1793,4775,0,0,1,0,0,1,0,1,False,True,True,0,0,1,0,0,0,0,0,1,0,0
1794,4776,0,1,0,0,0,0,0,0,False,False,True,0,0,0,0,1,0,0,0,1,0,0
1795,4779,1,0,0,0,0,0,1,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
1796,4782,0,0,1,0,0,1,0,0,True,False,True,1,0,0,0,0,0,0,0,1,0,0
1797,4783,0,0,0,0,0,0,1,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
1798,4784,0,1,0,0,0,0,0,0,False,True,False,1,0,0,0,0,0,0,0,1,0,0
1799,4790,0,1,0,0,0,0,0,0,False,True,False,0,0,0,0,1,0,0,0,1,0,0
1800,4792,0,1,0,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
1801,4793,1,0,0,0,0,0,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
1802,4794,0,1,0,0,0,0,0,0,False,False,False,0,1,0,0,0,0,0,0,1,0,0
1803,4796,0,1,0,0,0,0,0,0,False,False,False,0,1,0,0,0,0,0,0,1,0,0
1804,4797,0,1,0,0,0,0,0,0,False,True,True,0,0,1,0,0,0,0,0,1,0,0
1805,4802,0,0,0,0,0,1,0,0,False,True,True,0,0,0,1,0,0,0,0,1,0,0
1806,4803,0,1,0,0,0,0,0,0,False,True,False,0,0,0,1,0,0,0,0,1,0,0
1807,4806,0,0,0,0,0,1,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
1808,4816,0,1,1,0,0,0,0,0,False,False,True,0,0,0,1,0,0,0,0,1,0,0
1809,4821,1,0,0,0,0,0,0,0,False,True,False,0,1,0,0,0,0,0,0,1,0,0
